id,has_attachment,status,text,link,user_id,resolved_by_id,target_id,visits_count_admin,visits_count_expert,visits_count_user
11973,FALSE,OPEN,ищу музыку из рекламы NESCAFE Classic Crema,http://hazanda.com/ticket-11973,8765,,,,,6
11974,FALSE,OPEN,ищу музыку из рекламы Nestea Включи весну,http://hazanda.com/ticket-11974,8768,,,,,3
11975,FALSE,CLOSED, Очень-очень хочу найти трек нашла в группе в вк прошу вас помогите мне его найти с любовью??,http://hazanda.com/ticket-11975,8767,,,5,,1
11976,FALSE,OPEN,https://vk.com/video-96271790_456239437 ,http://hazanda.com/ticket-11976,8769,,,,,1
11977,FALSE,CLOSED,Шарманка,http://hazanda.com/ticket-11977,1,,,2,,
11978,FALSE,CLOSED, https://www.instagram.com/p/BM7x6I7gACQ/?taken-by=slavik_mihailoff,http://hazanda.com/ticket-11978,1,,,3,,
11979,FALSE,OPEN,трек? ,http://hazanda.com/ticket-11979,8771,,,,,
11980,FALSE,OPEN, Что за песня?,http://hazanda.com/ticket-11980,8772,,,,,
11981,FALSE,OPEN,Если сложно найти - напишите хоть автора :) ,http://hazanda.com/ticket-11981,8774,,,,,
11982,FALSE,OPEN,Пожалуйста найдите название трека на 22-ой минуте https://youtu.be/G3S8G0SAtZ8,http://hazanda.com/ticket-11982,8775,,,,,1
11983,FALSE,OPEN,Что за трек играет в данном видео на 3:55 минуте?,http://hazanda.com/ticket-11983,8775,,,,,
11984,FALSE,OPEN,Что за песня в этом видео начиная с 0:20 и до 0:38????!,http://hazanda.com/ticket-11984,1050,,,,,1
11985,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-11985,8776,,,,,4
11986,FALSE,OPEN,BD Dance World Superstars DanceSport Championships 2015 исполнитель песни в джайве Габриэля и Анны из молдовы ,http://hazanda.com/ticket-11986,8778,,,,,
11987,FALSE,OPEN,Скиньте пожалуйста трек из видео или его название может знает кто эту песню заранее спасибо.,http://hazanda.com/ticket-11987,8778,,,,,
11988,FALSE,OPEN,Помогите что за музыка с 09:00 по 09:16 https://yandex.ru/video/%D0%B7%D0%B0%D0%BF%D1%80%D0%BE%D1%81/%D1%81%D0%B5%D1%80%D0%B8%D0%B0%D0%BB/%D1%84%D1%83%D1%82%D1%83%D1%80%D0%B0%D0%BC%D0%B0/3-%D1%81%D0%B5%D0%B7%D0%BE%D0%BD/6-%D1%81%D0%B5%D1%80%D0%B8%D1%8F?noreask=1,http://hazanda.com/ticket-11988,8778,,,,,2
11989,FALSE,OPEN,Помогите найти музыку с 09:00 по 09:16 ,http://hazanda.com/ticket-11989,8777,,,,,2
11990,FALSE,OPEN, помогите отыскать 1-ый трек из данного видео ,http://hazanda.com/ticket-11990,4003,,,,,4
11991,FALSE,OPEN,https://www.youtube.com/watch?v=Vd39KZ5Bxro&t=239s ,http://hazanda.com/ticket-11991,8779,,,,1,1
11992,FALSE,OPEN,0:22,http://hazanda.com/ticket-11992,8780,,,,,2
11993,FALSE,OPEN,2:24,http://hazanda.com/ticket-11993,8781,,,,,7
11994,FALSE,OPEN,6:22,http://hazanda.com/ticket-11994,8782,,,,,9
11995,FALSE,OPEN,7:35,http://hazanda.com/ticket-11995,8783,,,,,11
11996,FALSE,OPEN,Помогите найти трек с начала видоса Мэддисона),http://hazanda.com/ticket-11996,8784,,,,,4
11997,FALSE,OPEN,Корейская дорама Антураж 2 серия трек в конце серии,http://hazanda.com/ticket-11997,8784,,,,,2
11998,FALSE,CLOSED,Здравствуйте подскажите пожалуйста что за музыка играет на 9:00 https://www.youtube.com/watch?v=0a6e3AJtjZI,http://hazanda.com/ticket-11998,8784,,,,,5
11999,FALSE,OPEN,Мне нужно название трека в начале этого видео ,http://hazanda.com/ticket-11999,8785,,,,,2
12000,FALSE,OPEN,https://www.youtube.com/watch?v=XzW1NKKcDiU&t=315s 3:07 5:49 songs name pls,http://hazanda.com/ticket-12000,8787,,,,,3
12001,FALSE,OPEN,Что за трек ?,http://hazanda.com/ticket-12001,8788,,,,,1
12002,FALSE,OPEN,Подскажите пожалуйста трек,http://hazanda.com/ticket-12002,8790,,,,,4
12003,FALSE,REOPEN,Подскажите трек,http://hazanda.com/ticket-12003,8789,,,,,7
12004,FALSE,OPEN,Из видео,http://hazanda.com/ticket-12004,8791,,,,,5
12005,FALSE,OPEN, Помогите найти песню пожалуйста),http://hazanda.com/ticket-12005,8794,,,,,8
12006,FALSE,OPEN,https://vk.com/videos243388621?z=video-26257062_456240646%2Fpl_243388621_-2 ,http://hazanda.com/ticket-12006,8796,,,,,1
12007,FALSE,OPEN, трек пожалуйста?,http://hazanda.com/ticket-12007,8797,,,,,2
12008,FALSE,OPEN,https://vk.com/im?peers=c31&sel=161879514&w=history161879514_video&z=video-78996568_456239675%2F501a7f4edfba680b00 ,http://hazanda.com/ticket-12008,8798,,,,,1
12009,FALSE,OPEN,Пожалуйста помогите найти трек с этого видео.,http://hazanda.com/ticket-12009,8800,,,,,
12010,FALSE,OPEN, https://www.youtube.com/watch?v=IcmDEGbpMNU,http://hazanda.com/ticket-12010,8801,,,,,1
12011,FALSE,OPEN,Хочу узнать 1 трек ,http://hazanda.com/ticket-12011,8802,,,,,7
12012,FALSE,OPEN, Что за песня в начале видео ПРАНК ПЕСНЕЙ НАД МАРЬЯНОЙ РО| HALBER,http://hazanda.com/ticket-12012,8804,,,,,2
12013,TRUE,REOPEN,Заранее спасибо)) ,http://hazanda.com/ticket-12013,8805,,,,,10
12014,FALSE,OPEN,https://www.youtube.com/watch?v=Y0C_PV8lVDA 2:03 name pls ,http://hazanda.com/ticket-12014,2212,,,,,1
12015,FALSE,CLOSED,помогите найти 2 трек пожалуйста..заранее спасибо..,http://hazanda.com/ticket-12015,8808,,,,1,
12016,FALSE,OPEN,не зависайте!)) +,http://hazanda.com/ticket-12016,8810,,,,,21
12017,FALSE,OPEN,Здравствуйте подскажите пожалуйста что за музыка играет на 9:00 https://www.youtube.com/watch?v=0a6e3AJtjZI,http://hazanda.com/ticket-12017,8811,,,,,6
12018,FALSE,OPEN,Подскажите пожалуйста трек с:,http://hazanda.com/ticket-12018,8813,,,,,7
12019,FALSE,OPEN,https://www.youtube.com/watch?v=QDyZzeHV4tM,http://hazanda.com/ticket-12019,3260,,,,,4
12020,FALSE,OPEN,https://youtu.be/pjkRwRmWpH8 помогите узнать название музыки из фона пожалуйста,http://hazanda.com/ticket-12020,8815,,,,,5
12021,FALSE,OPEN,HardStyle or TRAP,http://hazanda.com/ticket-12021,1600,,,,,5
12022,FALSE,OPEN,shto za trek na 0.11,http://hazanda.com/ticket-12022,8816,,,,,15
12023,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12023,4779,,,,,3
12024,FALSE,OPEN,Помогите нужен ремикс с этого видео),http://hazanda.com/ticket-12024,8819,,,,1,4
12025,FALSE,RESOLVED,Название трека пожалуйста.,http://hazanda.com/ticket-12025,8803,833,4429,,1,6
12026,FALSE,OPEN,Название трека,http://hazanda.com/ticket-12026,8820,,,,1,5
12027,FALSE,CLOSED,Название трека?,http://hazanda.com/ticket-12027,8821,,,,1,4
12028,FALSE,RESOLVED, https://vk.com/videos-86195472?z=video-86195472_456239136%2Fclub86195472%2Fpl_-86195472_-2,http://hazanda.com/ticket-12028,8821,833,4428,,1,8
12029,FALSE,OPEN,что за трек? ,http://hazanda.com/ticket-12029,8822,,,,1,4
12030,FALSE,OPEN,https://www.youtube.com/watch?v=AbcjgIUGC70 Песня з 45 по 1.24 подскажите название.,http://hazanda.com/ticket-12030,7250,,,,2,5
12031,FALSE,OPEN,Подскажите трек пожалуйста ,http://hazanda.com/ticket-12031,8794,,,,1,6
12032,FALSE,OPEN,Можно название трека,http://hazanda.com/ticket-12032,8824,,,,2,7
12033,FALSE,RESOLVED,ПОДСКАЖИТЕ ТРЕК В НАЧАЛЕ ВИДЕО И В КОНЦЕ .ССЫЛКА В КОНТАКТЕ https://vk.com/public 119283568,http://hazanda.com/ticket-12033,8827,833,4427,,1,22
12034,FALSE,OPEN,Помогите)Нужен трек с видео,http://hazanda.com/ticket-12034,8828,,,,,11
12035,FALSE,OPEN,Подскажите название трека),http://hazanda.com/ticket-12035,8830,,,,,5
12036,FALSE,OPEN,трек из видео http://www.vogue.it/?p=24634 или https://vk.com/vittoria_model?z=video-91714522_456239037%2Fpl_-91714522_-2,http://hazanda.com/ticket-12036,8831,,,,,5
12037,FALSE,OPEN,https://vk.com/videos-109697093?z=video-109697093_456239435%2Fpl_-109697093_-2 трек?,http://hazanda.com/ticket-12037,8833,,,,,4
12038,FALSE,OPEN, 1 серия песня начинается с 45:15 минуты,http://hazanda.com/ticket-12038,8834,,,,,3
12039,FALSE,OPEN,помогите пожалуйста найти ,http://hazanda.com/ticket-12039,8835,,,,,2
12040,FALSE,OPEN,как называется трек?,http://hazanda.com/ticket-12040,8837,,,,,1
12041,FALSE,OPEN, как называется трек из видео ???,http://hazanda.com/ticket-12041,8838,,,,,2
12042,FALSE,OPEN,https://vk.com/im?peers=13007175&sel=173102323&z=video-64098698_171675064%2Fe4bafd236bb2da9c0b ,http://hazanda.com/ticket-12042,8839,,,,,
12043,FALSE,OPEN,Найдите песню пожалуйста https://vk.com/videos101026330?z=video101026330_456240169%2Fpl_101026330_-2,http://hazanda.com/ticket-12043,8840,,,,,
12044,FALSE,OPEN,можно оригинал ??в??тн – ??? ?,http://hazanda.com/ticket-12044,8841,,,,,1
12045,FALSE,OPEN,Помогите с треком пожалуйста,http://hazanda.com/ticket-12045,8842,,,,,5
12046,FALSE,OPEN,пожалуйста помогите найти,http://hazanda.com/ticket-12046,8843,,,,,1
12047,FALSE,OPEN, доброго времени суток. Прошу помочь с поиском,http://hazanda.com/ticket-12047,8794,,,,,2
12048,FALSE,OPEN,,http://hazanda.com/ticket-12048,8844,,,,,2
12049,FALSE,OPEN,https://vk.com/videos1179284?q=%D0%B2%D0%BE%D1%82%20%D0%BE%D0%BD%D0%B0&z=video1179284_456239045 ,http://hazanda.com/ticket-12049,8845,,,,,
12050,FALSE,OPEN, https://www.youtube.com/watch?v=dst2J9b8YcA,http://hazanda.com/ticket-12050,7470,,,,,2
12051,FALSE,OPEN,Трек с 22:39 ,http://hazanda.com/ticket-12051,8846,,,,,1
12052,FALSE,OPEN,трек звучит на 48:26 ,http://hazanda.com/ticket-12052,8846,,,,,
12053,FALSE,OPEN,Здравствуйте найдите пожалуйста трек играющий на заднем фоне с 0:19 до 0:50.,http://hazanda.com/ticket-12053,8847,,,,,2
12054,FALSE,OPEN, песни из этих видео,http://hazanda.com/ticket-12054,8848,,,,,
12055,FALSE,OPEN,https://www.youtube.com/watch?v=fEuB6_vwV60,http://hazanda.com/ticket-12055,8849,,,,,1
12056,FALSE,OPEN,https://www.youtube.com/watch?v=1siPgAVOAtU ,http://hazanda.com/ticket-12056,7470,,,,,1
12057,FALSE,OPEN, песни из этих видео,http://hazanda.com/ticket-12057,8850,,,,,2
12058,FALSE,OPEN,https://www.youtube.com/watch?v=1siPgAVOAtU ,http://hazanda.com/ticket-12058,8850,,,,,
12059,FALSE,OPEN, https://vk.com/feed?z=video-28135898_456251157,http://hazanda.com/ticket-12059,8854,,,,,2
12060,FALSE,OPEN,Какой трек? ,http://hazanda.com/ticket-12060,8855,,,,,3
12061,TRUE,OPEN,Нужен трек с видео пожалуйста,http://hazanda.com/ticket-12061,3283,,,,,6
12062,TRUE,OPEN, Techno,http://hazanda.com/ticket-12062,3283,,,,,4
12063,FALSE,OPEN, ,http://hazanda.com/ticket-12063,8752,,,,,5
12064,FALSE,OPEN,Помогите определить трек.,http://hazanda.com/ticket-12064,8858,,,,,
12065,FALSE,OPEN,Я ищу трек с канала TOP5. Он звучит в конце видео с 5:01 до 5:13. ,http://hazanda.com/ticket-12065,8859,,,,,1
12066,FALSE,OPEN,Трек пожалуйста заранее спасибо ,http://hazanda.com/ticket-12066,8860,,,,,1
12067,FALSE,OPEN,Пожайлуста подскажите песню?,http://hazanda.com/ticket-12067,8860,,,,,3
12068,FALSE,OPEN,можно трек на 1:22 ? спасибо,http://hazanda.com/ticket-12068,8861,,,,,3
12069,FALSE,OPEN, https://vk.com/melodyhelp?w=wall-5867886_286604,http://hazanda.com/ticket-12069,8862,,,,,4
12070,FALSE,OPEN,ЧТО ЗА ПЕСНЯ???? ,http://hazanda.com/ticket-12070,8863,,,,,4
12071,FALSE,OPEN,я хотел бы узнать названия трэка из этого видеоhttps://www.youtube.com/watch?v=DrNz-O-_P4U заранее спасибо ,http://hazanda.com/ticket-12071,8864,,,,,3
12072,FALSE,OPEN,Не могу найти трек с телешоу танцы 3 сезон 9 серия танец никиты жданова ,http://hazanda.com/ticket-12072,8865,,,,,2
12073,FALSE,OPEN,Скажите пж что за музыка на 11:38 https://m.youtube.com/watch?v=frgCyfoHgQ8,http://hazanda.com/ticket-12073,8867,,,,,11
12074,TRUE,OPEN,Что за музыка на 9:00 (спасибо!),http://hazanda.com/ticket-12074,8865,,,,,3
12075,FALSE,OPEN,пожалуйста помогите найти трек что начинает играть на 1:30!,http://hazanda.com/ticket-12075,4321,,,,,4
12076,FALSE,OPEN,Что-за трек?,http://hazanda.com/ticket-12076,8868,,,,,7
12077,FALSE,OPEN,Пж помогите найти трек на 9:02 https://m.youtube.com/watch?v=frgCyfoHgQ8,http://hazanda.com/ticket-12077,8869,,,,,
12078,FALSE,OPEN, Помогите пожалуйста найти все песни на мелодию из ,http://hazanda.com/ticket-12078,8870,,,,,
12079,FALSE,OPEN,Vnuk Клубника ,http://hazanda.com/ticket-12079,8870,,,,,
12080,FALSE,OPEN,Song at 00:00,http://hazanda.com/ticket-12080,8870,,,,,1
12081,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12081,8872,,,,,2
12082,FALSE,OPEN,Подскажите 1 трек,http://hazanda.com/ticket-12082,8873,,,,,1
12083,FALSE,OPEN,Что за песня в Don Balag — This Party Show 010 на 3 минуте 49 секунде.??????,http://hazanda.com/ticket-12083,8875,,,,,
12084,FALSE,OPEN, ,http://hazanda.com/ticket-12084,8860,,,,,2
12085,FALSE,OPEN,https://www.youtube.com/watch?v=zZTVtGzkFTk&t=366s ,http://hazanda.com/ticket-12085,8876,,,,,12
12086,FALSE,OPEN,3:10 - Что за песня? ,http://hazanda.com/ticket-12086,8877,,,,,3
12087,FALSE,OPEN,Скиньте трек как в видео пожалуйста?,http://hazanda.com/ticket-12087,8878,,,,,6
12088,TRUE,OPEN,Подскажите трек,http://hazanda.com/ticket-12088,8878,,,,,25
12089,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12089,8879,,,,,4
12090,FALSE,CLOSED,Подскажите трек,http://hazanda.com/ticket-12090,8881,,,,,5
12091,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12091,8881,,,,,7
12092,FALSE,OPEN,Можно трек на 1:23 спасибо :),http://hazanda.com/ticket-12092,8882,,,,,1
12093,FALSE,OPEN,Подскажите пж что за трек на 7:46 https://m.youtube.com/watch?v=e7G02pQHLEU,http://hazanda.com/ticket-12093,8883,,,,,1
12094,FALSE,OPEN,пожалуйста помогите найти,http://hazanda.com/ticket-12094,8884,,,1,1,3
12095,FALSE,OPEN,http://vk.com/video-51983002_456239021 Трек с 7.19 до 7.30 название пожалуйста,http://hazanda.com/ticket-12095,8887,,,,,2
12096,FALSE,OPEN,Заранее благодарен),http://hazanda.com/ticket-12096,8888,,,,,1
12097,FALSE,OPEN,Подскажите пожалуйста может кто краем уха слышал девушка поет на украинском языке спокойная песня бывает включают на радио. Спасибо,http://hazanda.com/ticket-12097,8889,,,,,5
12098,FALSE,OPEN,что за трек? подскажите пожалуйста,http://hazanda.com/ticket-12098,8891,,,,,1
12099,FALSE,OPEN,что за трек?,http://hazanda.com/ticket-12099,8892,,,,,3
12100,FALSE,OPEN,что за песня?,http://hazanda.com/ticket-12100,8893,,,,,2
12101,FALSE,OPEN,Подскажите пожалуйста что за песня играет на ролике официального взвешивания UFC 205? С Конором МакГрегором и Альваресом ,http://hazanda.com/ticket-12101,8894,,,,,1
12102,FALSE,OPEN,https://vk.com/video?z=video-109697093_456239435%2Fpl_cat_updates что за трек?,http://hazanda.com/ticket-12102,561,,,,,4
12103,FALSE,OPEN,Помогите найти трек с видео.),http://hazanda.com/ticket-12103,4321,,,,,6
12104,FALSE,OPEN,Скажите трек как в видео пожалуйста,http://hazanda.com/ticket-12104,562,,,,,23
12105,FALSE,OPEN, помогите найти песню пожалуйста,http://hazanda.com/ticket-12105,7470,,,,,3
12106,FALSE,OPEN,знаю что это desiigner – timmy turner только вот ремикс чей?,http://hazanda.com/ticket-12106,8895,,,,,5
12107,FALSE,OPEN, ,http://hazanda.com/ticket-12107,8896,,,,,7
12108,FALSE,OPEN,Трек пж!,http://hazanda.com/ticket-12108,8897,,,,,2
12109,FALSE,OPEN,Найдите пожалуйста трек из видео с 2:29 до 2:58.,http://hazanda.com/ticket-12109,4003,,,,,3
12110,FALSE,OPEN,https://vk.com/video?z=video114983483_456239024%2Fpl_cat_updates,http://hazanda.com/ticket-12110,8900,,,,,
12111,FALSE,OPEN,https://www.youtube.com/watch?v=GnakUvsZhjM песню в конце ,http://hazanda.com/ticket-12111,8901,,,,,7
12112,FALSE,OPEN, Песня начинается с 0:08,http://hazanda.com/ticket-12112,7470,,,,,1
12113,FALSE,OPEN,https://www.youtube.com/watch?v=2gzJxI0WPrQ пожалуйста название!! ,http://hazanda.com/ticket-12113,8902,,,1,,
12114,FALSE,OPEN,Очень хочу найти трек из сериала Эш против Зловещих мертвецов (Сезон 2 серия 2) который играет на 5 минуте 30 секунде,http://hazanda.com/ticket-12114,8902,,,,,2
12115,FALSE,OPEN,Что за трек играет в данном видео на 3:55 минуте?,http://hazanda.com/ticket-12115,8903,,,,,1
12116,FALSE,OPEN,Что за треки играюn в данном видео в начале и на 3:16 минуте?,http://hazanda.com/ticket-12116,8892,,,,,3
12117,FALSE,OPEN,http://kinobar.kz/9176-svadebnyy-ugar.html 1:36:07,http://hazanda.com/ticket-12117,8905,,,,,2
12118,FALSE,OPEN,Подскажите пожалуйста название лезгинки из видео про Асхаба Бурсагова,http://hazanda.com/ticket-12118,8906,,,,,1
12119,FALSE,OPEN,Трек плиззз^^,http://hazanda.com/ticket-12119,8906,,,,,
12120,FALSE,OPEN,Что за музыка играет в шоу *не спать* на ТНТ (выпуск5) Когда выходит дуэт Антон и Мика (на 15(ой) -минуте; 38(ой) -секунде) http://tnt-online.ru/Ne-spat/s01e05(ссылка на это видео),http://hazanda.com/ticket-12120,8907,,,,,2
12121,FALSE,OPEN,Подскажите пожалуйста трек,http://hazanda.com/ticket-12121,8907,,,,,1
12122,FALSE,OPEN,Кто знает что на фоне играет? зарание спасибо,http://hazanda.com/ticket-12122,4321,,,,,4
12123,FALSE,OPEN,Кто знает что на фоне играет? зарание спасибо,http://hazanda.com/ticket-12123,8908,,,,,1
12124,FALSE,OPEN,Подскажите трек на 3:41,http://hazanda.com/ticket-12124,8909,,,,,3
12125,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12125,8910,,,,,1
12126,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12126,8911,,,,,8
12127,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12127,8913,,,,,
12128,FALSE,OPEN,Найдите трек пожалуйста.,http://hazanda.com/ticket-12128,8916,,,,,1
12129,FALSE,OPEN,Название трека пожалуйста,http://hazanda.com/ticket-12129,8920,,,,,
12130,FALSE,CLOSED,название трека (ссылка из coub и из вк) https://vk.com/videos-13303267?q=Naruto%20edit&z=video-97444324_456246188%2Fclub13303267,http://hazanda.com/ticket-12130,8921,,,,,2
12131,FALSE,OPEN, Это ремикс скорее всего или что то типо того. Исполнитель вроде бы Ciara. Песня из видео(ссылка ниже),http://hazanda.com/ticket-12131,8921,,,,,2
12132,FALSE,REOPEN,Спасибо огромное заранее. ,http://hazanda.com/ticket-12132,8922,,,,,5
12133,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12133,8924,,,,,2
12134,FALSE,OPEN,Очень хочу найти трек из сериала Эш против Зловещих мертвецов (Сезон 2 серия 2) который играет на 5 минуте 30 секунде. Вот если что ссылка на сам сериал.,http://hazanda.com/ticket-12134,1051,,,,,8
12135,FALSE,OPEN,dfsdffds,http://hazanda.com/ticket-12135,8925,,,,,4
12136,FALSE,OPEN,песня с грубым голосом из клипа с ссылкой внизу,http://hazanda.com/ticket-12136,8926,,,,,1
12137,FALSE,OPEN, дабстеп медленный с красивым голосом девушки песня начинается с 4:32 минуты))) ссылка внизу))),http://hazanda.com/ticket-12137,8924,,,,,1
12138,FALSE,OPEN, ,http://hazanda.com/ticket-12138,8928,,,,,1
12139,FALSE,OPEN,1:02 спасибо)),http://hazanda.com/ticket-12139,8928,,,,,1
12140,FALSE,OPEN,Подскажите трек пожалуйста,http://hazanda.com/ticket-12140,7700,,,,1,5
12141,FALSE,OPEN, https://rutube.ru/video/baf49f527ca10b5840f3123d9cd93f2e/,http://hazanda.com/ticket-12141,8876,,,,,1
12142,FALSE,OPEN,что за музыка в конце? ,http://hazanda.com/ticket-12142,8929,,,,,4
12143,FALSE,OPEN, песни из этих видео,http://hazanda.com/ticket-12143,8931,,,,,4
12144,FALSE,OPEN,https://www.youtube.com/watch?v=fEuB6_vwV60 ,http://hazanda.com/ticket-12144,8932,,,,,1
12145,FALSE,CLOSED,0:15 - 0:22,http://hazanda.com/ticket-12145,8933,,,,,1
12146,TRUE,CLOSED,Подскажите пожалуйста музыку между 0:55-1:10. Заранее спасибо),http://hazanda.com/ticket-12146,8933,,,,,7
12147,FALSE,OPEN,с 4:04,http://hazanda.com/ticket-12147,8935,,,,,4
12148,FALSE,OPEN,пожалуйста подскажите трек в видео.,http://hazanda.com/ticket-12148,8937,,,,,3
12149,FALSE,OPEN,https://www.youtube.com/watch?v=9-qdfbvV8IE Подскажите пожалуста песню с 20 секунды этого клипа,http://hazanda.com/ticket-12149,8938,,,,,19
12150,FALSE,OPEN,как называется вот эта песня?https://vk.com/video?z=video-123973673_456239037%2Fpl_cat_updates,http://hazanda.com/ticket-12150,8939,,,,,3
12151,FALSE,OPEN,Подскажите трек на 4:24,http://hazanda.com/ticket-12151,8940,,,,,4
12152,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12152,8941,,,,,
12153,FALSE,OPEN,tonny jammking,http://hazanda.com/ticket-12153,8942,,,,,
12154,FALSE,OPEN,What s your name,http://hazanda.com/ticket-12154,8944,,,,,5
12155,FALSE,OPEN,Здравствуйте! Помогите! Что за песня играет в конце 8 серии сериала Дурная слава. ,http://hazanda.com/ticket-12155,8946,,,,,
12156,FALSE,OPEN, Трек начинается с 11:20. ,http://hazanda.com/ticket-12156,8947,,,,,1
12157,FALSE,OPEN,Вы уже искали другой трек с этого видео он не совсем тот ( скорей всего был в другом миксе),http://hazanda.com/ticket-12157,8947,,,,,1
12158,FALSE,OPEN,А так спасибо большое отличный сайт! ,http://hazanda.com/ticket-12158,8949,,,,,4
12159,FALSE,OPEN,первый трек название https://vk.com/qltcntlz=video-111974014_456239853%2F78e27abaa4cda0f52a%2Fpl_wall_-111974014 ,http://hazanda.com/ticket-12159,8951,,,,,1
12160,FALSE,CLOSED,таймкоды треков: 0:22 2:24 6:22 7:35 но хотелось бы что-бы все треки кинули :с,http://hazanda.com/ticket-12160,8952,,,,,2
12161,FALSE,OPEN,в этом видео на 1:50 https://www.youtube.com/watch?v=UyicaT2rmQY&t=117s заранее спасибо.,http://hazanda.com/ticket-12161,8952,,,,,3
12162,FALSE,OPEN,Что за трек на 13:55 скажите пж https://m.youtube.com/watch?list=PL58H4uS5fMRwhDF0vj1nHxZ0reEF_ZQjs&params=OAFIAVgE&v=Rvj_2wqdqOA&mode=NORMAL,http://hazanda.com/ticket-12162,8953,,,,,3
12163,FALSE,OPEN,на 1часе :23 минуте подскажите трек пож,http://hazanda.com/ticket-12163,8954,,,,,6
12164,FALSE,CLOSED, Помогите найти песню,http://hazanda.com/ticket-12164,8955,,,,,3
12165,FALSE,OPEN,Песня на английском поет девушка о том как она влюблена в парня но боится(стесняется) рассказать ему о своих чувствах. ,http://hazanda.com/ticket-12165,8956,,,,,11
12166,FALSE,OPEN,ПОдскажите пожалуйста),http://hazanda.com/ticket-12166,8957,,,,,6
12167,FALSE,OPEN,optimisster ШОКИРУЮЩЕЕ АНИМЕ ИЗ ДЕТСТВА [ВСПОМНИТЬ ВСЁ],http://hazanda.com/ticket-12167,8958,,,,,
12168,FALSE,OPEN,ШОКИРУЮЩЕЕ АНИМЕ ИЗ ДЕТСТВА [ВСПОМНИТЬ ВСЁ],http://hazanda.com/ticket-12168,8959,,,,,1
12169,FALSE,OPEN, Что за трэк играет?,http://hazanda.com/ticket-12169,8960,,,,,
12170,FALSE,OPEN,Ремикс песни bleeding love но какой именно?) ,http://hazanda.com/ticket-12170,8804,,,,,
12171,FALSE,OPEN,Трек начинается с 7:40.СРОЧНО!ОЧЕНЬ СРОЧНО!!!!!!!! ,http://hazanda.com/ticket-12171,8962,,,,,
12172,FALSE,OPEN,что за музыка начинает играть на фоне на 10:05 минуте и продолжается до 11:10?,http://hazanda.com/ticket-12172,8963,,,,,1
12173,FALSE,OPEN, Доброго времени суток.,http://hazanda.com/ticket-12173,8963,,,,,1
12174,TRUE,CLOSED,Хотелось бы узнать что за трэк играет в стрип-клубе?,http://hazanda.com/ticket-12174,1517,,,,,26
12175,FALSE,CLOSED,Спасибо. ,http://hazanda.com/ticket-12175,1,,,9,,
12176,FALSE,OPEN,https://vk.com/video32459694_456239146?api_access_key=41250f1be5156b3121,http://hazanda.com/ticket-12176,7235,,,,,5
12177,FALSE,OPEN,помогите,http://hazanda.com/ticket-12177,8964,,,,,
12178,FALSE,OPEN, как называется песня плиз,http://hazanda.com/ticket-12178,8965,,,,,1
12179,FALSE,OPEN, ,http://hazanda.com/ticket-12179,8966,,,,,1
12180,FALSE,OPEN, Подскажите пожалуйста),http://hazanda.com/ticket-12180,8967,,,,,2
12181,FALSE,OPEN, ,http://hazanda.com/ticket-12181,8968,,,,,
12182,FALSE,OPEN,С самого начала трек подскажите,http://hazanda.com/ticket-12182,8969,,,,,3
12183,FALSE,OPEN,Первый трек подскажите пожалуйста,http://hazanda.com/ticket-12183,8973,,,,,2
12184,FALSE,OPEN,Подскажите пожалуйста,http://hazanda.com/ticket-12184,8975,,,,,3
12185,FALSE,OPEN,Подскажите пожалуйста,http://hazanda.com/ticket-12185,8976,,,,,14
12186,FALSE,OPEN,подскажите французский трек из боя Стива Батлера ссылка с таймкодом,http://hazanda.com/ticket-12186,8977,,,,,10
12187,FALSE,OPEN,Что за трек играет в видео #турбобудни3 на 2:20?плз,http://hazanda.com/ticket-12187,8978,,,,,3
12188,FALSE,OPEN,что за трек с 11:24 до 14:56,http://hazanda.com/ticket-12188,8981,,,,,
12189,FALSE,OPEN,Помогите найти трек пожалуйста. Очень срочно нужен,http://hazanda.com/ticket-12189,8981,,,,,5
12190,FALSE,OPEN,Подскажите музыку с 4:47,http://hazanda.com/ticket-12190,8982,,,,,1
12191,FALSE,CLOSED,здравствуйте что за трек в данном видео играет? заранее спасибо за ответ,http://hazanda.com/ticket-12191,8983,,,,1,
12192,FALSE,OPEN,Подскажите трек,http://hazanda.com/ticket-12192,8984,,,,,1
12193,FALSE,OPEN, https://www.youtube.com/watch?v=DGMrJRwaHSs,http://hazanda.com/ticket-12193,8985,,,,,9
12194,FALSE,OPEN,скажите пожалуйста название песни в начале на заднем фоне знаю что вроде исполняет Shahmen ,http://hazanda.com/ticket-12194,8986,,,,,
12195,FALSE,CLOSED,1 night 2 days 110 серия песня на 17 минуте ,http://hazanda.com/ticket-12195,8987,,,,,1
