id,ticket_id,related_type,text,type,user_id
4651,8227,TICKET,Затрудняюсь,HARD,712
4652,8228,TICKET,Затрудняюсь,HARD,712
4653,8229,TICKET,Затрудняюсь,HARD,712
4654,8230,TICKET,Непонятно,OBSCURE,712
4655,8231,TICKET,Отложено,WAITING,712
4656,8234,TICKET,Затрудняюсь было,HARD,712
4657,8235,TICKET,Затрудняюсь,HARD,712
4658,8237,TICKET,Отложено,WAITING,712
4659,8238,TICKET,Затрудняюсь,HARD,712
4660,8260,TICKET,Отложено,WAITING,712
4661,8259,TICKET,Ответил,SOLVED,712
4662,8258,TICKET,Затрудняюсь,HARD,712
4663,8257,TICKET,Ответил,SOLVED,712
4664,8256,TICKET,Ответил,SOLVED,712
4665,8251,TICKET,Затрудняюсь,HARD,712
4666,8250,TICKET,Затрудняюсь,HARD,712
4667,8248,TICKET,Затрудняюсь,HARD,712
4668,8243,TICKET,Затрудняюсь,HARD,712
4669,8242,TICKET,Затрудняюсь,HARD,712
4670,8241,TICKET,Непонятно,OBSCURE,712
4671,8240,TICKET,Затрудняюсь,HARD,712
4672,8239,TICKET,Ответил примерно,SOLVED,712
4673,8261,TICKET,Отложено,WAITING,712
4674,8262,TICKET,Ответил,SOLVED,788
4675,8291,TICKET,Отложено,WAITING,712
4676,8290,TICKET,Отложено,WAITING,712
4677,8286,TICKET,Непонятно,OBSCURE,712
4678,8285,TICKET,Затрудняюсь gdm,HARD,712
4679,8284,TICKET,Затрудняюсь,HARD,712
4680,8282,TICKET,Затрудняюсь,HARD,712
4681,8281,TICKET,Ответил,SOLVED,712
4682,8265,TICKET,Отложено,WAITING,712
4683,8266,TICKET,Ответил,SOLVED,712
4684,8279,TICKET,Затрудняюсь,HARD,712
4685,8280,TICKET,Затрудняюсь,HARD,712
4686,8293,TICKET,Ответил,SOLVED,43
4687,8292,TICKET,Отложено,WAITING,712
4688,8298,TICKET,Непонятно,OBSCURE,712
4689,8294,TICKET,Отложено,WAITING,712
4690,8296,TICKET,Отложено,WAITING,712
4691,8297,TICKET,Ответил,SOLVED,712
4692,8271,TICKET,Ответил,SOLVED,712
4693,8267,TICKET,Ответил,SOLVED,712
4694,8269,TICKET,Ответил,SOLVED,712
4695,8264,TICKET,Отложено,WAITING,712
4696,8314,TICKET,Ответил,SOLVED,712
4697,8313,TICKET,Затрудняюсь,HARD,712
4698,8310,TICKET,Затрудняюсь,HARD,712
4699,8309,TICKET,Затрудняюсь,HARD,712
4700,8308,TICKET,Затрудняюсь,HARD,712
4701,8299,TICKET,Затрудняюсь,HARD,712
4702,8303,TICKET,Затрудняюсь,HARD,712
4703,8337,TICKET,Ответил,SOLVED,788
4704,8336,TICKET,Ответил,SOLVED,788
4705,8335,TICKET,Ответил,SOLVED,788
4706,8333,TICKET,Ответил,SOLVED,788
4707,8331,TICKET,Ответил,SOLVED,788
4708,8330,TICKET,Ответил,SOLVED,788
4709,8329,TICKET,Ответил,SOLVED,788
4710,8327,TICKET,Ответил,SOLVED,788
4711,8326,TICKET,Ответил,SOLVED,788
4712,8321,TICKET,Ответил,SOLVED,788
4713,8320,TICKET,Ответил,SOLVED,788
4714,8318,TICKET,Ответил,SOLVED,788
4715,8309,TICKET,Ответил,SOLVED,788
4716,8352,TICKET,Ответил,SOLVED,788
4717,8353,TICKET,Ответил,SOLVED,788
4718,8351,TICKET,Ответил,SOLVED,788
4719,8350,TICKET,Ответил,SOLVED,788
4720,8347,TICKET,Ответил,SOLVED,788
4721,8349,TICKET,Ответил,SOLVED,788
4722,8360,TICKET,Ответил,SOLVED,788
4723,8358,TICKET,Ответил,SOLVED,788
4724,8364,TICKET,Ответил,SOLVED,43
4725,8368,TICKET,Ответил,SOLVED,43
4726,8369,TICKET,Ответил,SOLVED,43
4727,8370,TICKET,Ответил,SOLVED,43
4728,8023,TICKET,Ответил,SOLVED,788
4729,8380,TICKET,Ответил,SOLVED,788
4730,8379,TICKET,Ответил,SOLVED,788
4731,8381,TICKET,Ответил,SOLVED,788
4732,8382,TICKET,Ответил,SOLVED,788
4733,8386,TICKET,Ответил,SOLVED,788
4734,8398,TICKET,Ответил,SOLVED,788
4735,8410,TICKET,Ответил,SOLVED,788
4736,8411,TICKET,Ответил,SOLVED,788
4737,8404,TICKET,Ответил,SOLVED,788
4738,8403,TICKET,Ответил,SOLVED,788
4739,8401,TICKET,Ответил,SOLVED,788
4740,8412,TICKET,Ответил,SOLVED,712
4741,8424,TICKET,Отложено,WAITING,712
4742,8423,TICKET,Ответил,SOLVED,712
4743,8422,TICKET,Отложено,WAITING,712
4744,8425,TICKET,Ответил,SOLVED,712
4745,8426,TICKET,Ответил,SOLVED,712
4746,8421,TICKET,Затрудняюсь вот она,HARD,712
4747,8420,TICKET,Ответил,SOLVED,712
4748,8419,TICKET,Отложено,WAITING,712
4749,8418,TICKET,Ответил,SOLVED,712
4750,8416,TICKET,Ответил,SOLVED,712
4751,8415,TICKET,Ответил,SOLVED,712
4752,8414,TICKET,Отложено,WAITING,712
4753,8413,TICKET,Отложено,WAITING,712
4754,8409,TICKET,Отложено,WAITING,712
4755,8408,TICKET,Отложено,WAITING,712
4756,8407,TICKET,Затрудняюсь,HARD,712
4757,8406,TICKET,Затрудняюсь,HARD,712
4758,8405,TICKET,Затрудняюсь,HARD,712
4759,8402,TICKET,Затрудняюсь,HARD,712
4760,8400,TICKET,Затрудняюсь,HARD,712
4761,8399,TICKET,Затрудняюсь,HARD,712
4762,8422,TICKET,Ответил,SOLVED,788
4763,8397,TICKET,Затрудняюсь,HARD,712
4764,8396,TICKET,Затрудняюсь,HARD,712
4765,8391,TICKET,Затрудняюсь,HARD,712
4766,8390,TICKET,Затрудняюсь,HARD,712
4767,8388,TICKET,Затрудняюсь,HARD,712
4768,8387,TICKET,Ответил,SOLVED,712
4769,8385,TICKET,Затрудняюсь,HARD,712
4770,8375,TICKET,Затрудняюсь,HARD,712
4771,8427,TICKET,Затрудняюсь,HARD,712
4772,8315,TICKET,Затрудняюсь,HARD,712
4773,8429,TICKET,Затрудняюсь,HARD,712
4774,8431,TICKET,Ответил,SOLVED,712
4775,8432,TICKET,Непонятно,OBSCURE,712
4776,8433,TICKET,Ответил,SOLVED,712
4777,8434,TICKET,Затрудняюсь,HARD,712
4778,8435,TICKET,Затрудняюсь,HARD,712
4779,8446,TICKET,Затрудняюсь,HARD,712
4780,8445,TICKET,Затрудняюсь,HARD,712
4781,8448,TICKET,Отложено,WAITING,712
4782,8447,TICKET,Ответил,SOLVED,712
4783,8444,TICKET,Непонятно,OBSCURE,712
4784,8443,TICKET,Ответил,SOLVED,712
4785,8441,TICKET,Затрудняюсь,HARD,712
4786,8439,TICKET,Непонятно,OBSCURE,712
4787,8438,TICKET,Ответил,SOLVED,712
4788,8437,TICKET,Затрудняюсь,HARD,712
4789,8452,TICKET,Ответил,SOLVED,788
4790,8451,TICKET,Ответил,SOLVED,788
4791,8450,TICKET,Ответил,SOLVED,788
4792,8449,TICKET,Ответил,SOLVED,788
4793,8448,TICKET,Ответил,SOLVED,788
4794,8436,TICKET,Ответил,SOLVED,788
4795,8437,TICKET,Ответил,SOLVED,788
4796,8453,TICKET,Ответил,SOLVED,788
4797,8454,TICKET,Затрудняюсь,HARD,712
4798,8455,TICKET,Затрудняюсь,HARD,712
4799,8457,TICKET,Ответил,SOLVED,712
4800,8458,TICKET,Ответил,SOLVED,788
4801,8459,TICKET,Ответил,SOLVED,712
4802,8461,TICKET,Затрудняюсь,HARD,712
4803,8460,TICKET,Затрудняюсь,HARD,712
4804,8462,TICKET,Затрудняюсь,HARD,712
4805,8463,TICKET,Ответил,SOLVED,712
4806,8464,TICKET,Затрудняюсь,HARD,712
4807,8465,TICKET,Ответил,SOLVED,712
4808,8467,TICKET,Затрудняюсь,HARD,712
4809,8476,TICKET,Затрудняюсь,HARD,712
4810,8475,TICKET,Непонятно,OBSCURE,712
4811,8474,TICKET,Затрудняюсь,HARD,712
4812,8473,TICKET,Ответил,SOLVED,712
4813,8472,TICKET,Отложено,WAITING,712
4814,8470,TICKET,Затрудняюсь,HARD,712
4815,8471,TICKET,Затрудняюсь,HARD,712
4816,8468,TICKET,Затрудняюсь,HARD,712
4817,8478,TICKET,Ответил,SOLVED,712
4818,8479,TICKET,Ответил,SOLVED,712
4819,8480,TICKET,Ответил,SOLVED,712
4820,8481,TICKET,Непонятно,OBSCURE,712
4821,8482,TICKET,Ответил,SOLVED,712
4822,8483,TICKET,Ответил,SOLVED,712
4823,8484,TICKET,Затрудняюсь,HARD,712
4824,8488,TICKET,Ответил,SOLVED,43
4825,8497,TICKET,Ответил,SOLVED,712
4826,8496,TICKET,Ответил,SOLVED,712
4827,8498,TICKET,Ответил,SOLVED,712
4828,8495,TICKET,Затрудняюсь,HARD,712
4829,8492,TICKET,Затрудняюсь,HARD,712
4830,8491,TICKET,Затрудняюсь,HARD,712
4831,8490,TICKET,Ответил,SOLVED,712
4832,8487,TICKET,Затрудняюсь,HARD,712
4833,8486,TICKET,Затрудняюсь,HARD,712
4834,8485,TICKET,Затрудняюсь,HARD,712
4835,8499,TICKET,Ответил,SOLVED,712
4836,8501,TICKET,Затрудняюсь,HARD,712
4837,8502,TICKET,Ответил,SOLVED,788
4838,8503,TICKET,Ответил,SOLVED,788
4839,8510,TICKET,Ответил,SOLVED,788
4840,8509,TICKET,Ответил,SOLVED,788
4841,8507,TICKET,Ответил,SOLVED,788
4842,8504,TICKET,Ответил,SOLVED,788
4843,8511,TICKET,Затрудняюсь,HARD,712
4844,8512,TICKET,Ответил,SOLVED,712
4845,8513,TICKET,Ответил,SOLVED,788
4846,8514,TICKET,Ответил,SOLVED,788
4847,8476,TICKET,Ответил,SOLVED,43
4848,8475,TICKET,Ответил,SOLVED,43
4849,8472,TICKET,Ответил,SOLVED,43
4850,8434,TICKET,Ответил,SOLVED,43
4851,8516,TICKET,Ответил,SOLVED,788
4852,8518,TICKET,Ответил,SOLVED,788
4853,8530,TICKET,Затрудняюсь,HARD,712
4854,8532,TICKET,Ответил,SOLVED,788
4855,8533,TICKET,Ответил,SOLVED,788
4856,8529,TICKET,Ответил,SOLVED,788
4857,8524,TICKET,Ответил,SOLVED,788
4858,8523,TICKET,Ответил,SOLVED,788
4859,8534,TICKET,Ответил,SOLVED,788
4860,8535,TICKET,Ответил,SOLVED,788
4861,8537,TICKET,Ответил,SOLVED,788
4862,8536,TICKET,Ответил,SOLVED,788
4863,8539,TICKET,Ответил,SOLVED,788
4864,8542,TICKET,Ответил,SOLVED,43
4865,8553,TICKET,Ответил,SOLVED,43
4866,8552,TICKET,Отложено,WAITING,43
4867,8556,TICKET,Ответил,SOLVED,43
4868,8577,TICKET,Ответил,SOLVED,712
4869,8583,TICKET,Непонятно,OBSCURE,712
4870,8584,TICKET,Непонятно,OBSCURE,712
4871,8582,TICKET,Непонятно,OBSCURE,712
4872,8581,TICKET,Затрудняюсь,HARD,712
4873,8580,TICKET,Отложено,WAITING,712
4874,8578,TICKET,Непонятно,OBSCURE,712
4875,8575,TICKET,Непонятно,OBSCURE,712
4876,8574,TICKET,Непонятно,OBSCURE,712
4877,8573,TICKET,Ответил,SOLVED,712
4878,8572,TICKET,Непонятно,OBSCURE,712
4879,8571,TICKET,Затрудняюсь,HARD,712
4880,8570,TICKET,Затрудняюсь,HARD,712
4881,8607,TICKET,Ответил,SOLVED,712
4882,8606,TICKET,Затрудняюсь,HARD,712
4883,8605,TICKET,Затрудняюсь,HARD,712
4884,8604,TICKET,Затрудняюсь,HARD,712
4885,8603,TICKET,Ответил,SOLVED,712
4886,8601,TICKET,Непонятно,OBSCURE,712
4887,8600,TICKET,Затрудняюсь,HARD,712
4888,8598,TICKET,Ответил,SOLVED,712
4889,8597,TICKET,Затрудняюсь,HARD,712
4890,8596,TICKET,Затрудняюсь,HARD,712
4891,8595,TICKET,Отложено,WAITING,712
4892,8594,TICKET,Ответил,SOLVED,712
4893,8593,TICKET,Затрудняюсь,HARD,712
4894,8591,TICKET,Отложено,WAITING,712
4895,8608,TICKET,Ответил,SOLVED,712
4896,8609,TICKET,Ответил,SOLVED,712
4897,8590,TICKET,Затрудняюсь,HARD,712
4898,8589,TICKET,Затрудняюсь,HARD,712
4899,8586,TICKET,Затрудняюсь,HARD,712
4900,8610,TICKET,Ответил,SOLVED,712
4901,8617,TICKET,Ответил,SOLVED,43
4902,8619,TICKET,Ответил,SOLVED,43
4903,8620,TICKET,Ответил,SOLVED,43
4904,8627,TICKET,Ответил,SOLVED,43
4905,8629,TICKET,Ответил,SOLVED,43
4906,8631,TICKET,Ответил,SOLVED,43
4907,8635,TICKET,Ответил,SOLVED,43
4908,8637,TICKET,Ответил,SOLVED,43
4909,8645,TICKET,Ответил,SOLVED,788
4910,8646,TICKET,Ответил,SOLVED,43
4911,8649,TICKET,Ответил,SOLVED,43
4912,8656,TICKET,Отложено,WAITING,712
4913,8652,TICKET,Ответил,SOLVED,43
4914,8656,TICKET,Ответил,SOLVED,43
4915,8657,TICKET,Ответил,SOLVED,43
4916,8655,TICKET,Затрудняюсь,HARD,712
4917,8654,TICKET,Затрудняюсь,HARD,712
4918,8653,TICKET,Непонятно,OBSCURE,712
4919,8651,TICKET,Затрудняюсь,HARD,712
4920,8650,TICKET,Непонятно,OBSCURE,712
4921,8648,TICKET,Затрудняюсь,HARD,712
4922,8647,TICKET,Отложено крид,WAITING,712
4923,8644,TICKET,Отложено,WAITING,712
4924,8667,TICKET,Затрудняюсь,HARD,712
4925,8666,TICKET,Затрудняюсь,HARD,712
4926,8665,TICKET,Затрудняюсь,HARD,712
4927,8663,TICKET,Затрудняюсь,HARD,712
4928,8662,TICKET,Затрудняюсь,HARD,712
4929,8661,TICKET,Затрудняюсь,HARD,712
4930,8660,TICKET,Непонятно,OBSCURE,712
4931,8659,TICKET,Затрудняюсь,HARD,712
4932,8668,TICKET,Затрудняюсь,HARD,712
4933,8669,TICKET,Непонятно,OBSCURE,712
4934,8670,TICKET,Затрудняюсь,HARD,712
4935,8671,TICKET,Затрудняюсь,HARD,712
4936,8672,TICKET,Затрудняюсь,HARD,712
4937,8643,TICKET,Затрудняюсь,HARD,712
4938,8642,TICKET,Затрудняюсь,HARD,712
4939,8641,TICKET,Затрудняюсь,HARD,712
4940,8640,TICKET,Затрудняюсь,HARD,712
4941,8639,TICKET,Затрудняюсь,HARD,712
4942,8638,TICKET,Затрудняюсь pole dance,HARD,712
4943,8636,TICKET,Затрудняюсь,HARD,712
4944,8632,TICKET,Затрудняюсь,HARD,712
4945,8630,TICKET,Затрудняюсь,HARD,712
4946,8626,TICKET,Затрудняюсь,HARD,712
4947,8625,TICKET,Затрудняюсь,HARD,712
4948,8675,TICKET,Затрудняюсь gdm,HARD,712
4949,8674,TICKET,Затрудняюсь,HARD,712
4950,8673,TICKET,Затрудняюсь,HARD,712
4951,8676,TICKET,Непонятно,OBSCURE,712
4952,8680,TICKET,Затрудняюсь,HARD,712
4953,8679,TICKET,Затрудняюсь,HARD,712
4954,8681,TICKET,Затрудняюсь,HARD,712
4955,8682,TICKET,Затрудняюсь,HARD,712
4956,8693,TICKET,Ответил,SOLVED,43
4957,8697,TICKET,Ответил,SOLVED,43
4958,8752,TICKET,Непонятно,OBSCURE,712
4959,8751,TICKET,Ответил,SOLVED,712
4960,8750,TICKET,Затрудняюсь *,HARD,712
4961,8749,TICKET,Непонятно,OBSCURE,712
4962,8748,TICKET,Отложено,WAITING,712
4963,8747,TICKET,Отложено корея,WAITING,712
4964,8746,TICKET,Затрудняюсь,HARD,712
4965,8745,TICKET,Отложено,WAITING,712
4966,8744,TICKET,Затрудняюсь Кшиштан и дубляж,,
,712,,,,
4967,8754,TICKET,Отложено,WAITING,712
4968,8755,TICKET,Затрудняюсь,HARD,712
4969,8756,TICKET,Затрудняюсь,HARD,712
4970,8757,TICKET,Затрудняюсь,HARD,712
4971,8758,TICKET,Затрудняюсь,HARD,712
4972,8743,TICKET,Затрудняюсь,HARD,712
4973,8742,TICKET,Ответил,SOLVED,712
4974,8891,TICKET,Ответил,SOLVED,43
4975,8896,TICKET,Ответил,SOLVED,43
4976,8900,TICKET,Ответил,SOLVED,43
4977,8904,TICKET,Ответил,SOLVED,43
4978,8907,TICKET,Ответил,SOLVED,43
4979,8912,TICKET,Ответил,SOLVED,43
4980,8913,TICKET,Ответил,SOLVED,43
4981,8915,TICKET,Ответил,SOLVED,43
4982,8919,TICKET,Ответил,SOLVED,43
4983,8939,TICKET,Затрудняюсь,HARD,712
4984,8940,TICKET,Затрудняюсь,HARD,712
4985,8938,TICKET,Ответил,SOLVED,712
4986,8941,TICKET,Ответил,SOLVED,712
4987,8942,TICKET,Затрудняюсь,HARD,712
4988,8943,TICKET,Ответил,SOLVED,712
4989,8945,TICKET,Затрудняюсь,HARD,712
4990,8947,TICKET,Затрудняюсь,HARD,712
4991,8946,TICKET,Непонятно,OBSCURE,712
4992,8960,TICKET,Ответил,SOLVED,43
4993,8962,TICKET,Ответил,SOLVED,43
4994,8966,TICKET,Ответил,SOLVED,43
4995,8970,TICKET,Ответил,SOLVED,43
4996,8973,TICKET,Ответил,SOLVED,43
4997,8987,TICKET,Ответил,SOLVED,43
4998,9001,TICKET,Ответил,SOLVED,43
4999,9002,TICKET,Ответил,SOLVED,43
5000,9006,TICKET,Ответил,SOLVED,43
5001,9007,TICKET,Ответил,SOLVED,43
5002,9008,TICKET,Ответил,SOLVED,43
5003,9018,TICKET,Ответил,SOLVED,43
5004,9027,TICKET,Ответил,SOLVED,43
5005,9031,TICKET,Ответил,SOLVED,43
5006,9042,TICKET,Ответил,SOLVED,43
5007,9152,TICKET,Ответил,SOLVED,788
5008,9156,TICKET,Ответил,SOLVED,788
5009,9153,TICKET,Ответил,SOLVED,788
5010,9134,TICKET,Ответил,SOLVED,788
5011,9158,TICKET,Ответил,SOLVED,788
5012,9171,TICKET,Затрудняюсь,HARD,712
5013,9170,TICKET,Затрудняюсь,HARD,712
5014,9169,TICKET,Непонятно,OBSCURE,712
5015,9168,TICKET,Затрудняюсь,HARD,712
5016,9167,TICKET,Непонятно,OBSCURE,712
5017,9166,TICKET,Непонятно,OBSCURE,712
5018,9165,TICKET,Затрудняюсь,HARD,712
5019,9164,TICKET,Отложено,WAITING,712
5020,9163,TICKET,Затрудняюсь,HARD,712
5021,9162,TICKET,Затрудняюсь,HARD,712
5022,9161,TICKET,Затрудняюсь,HARD,712
5023,9160,TICKET,Затрудняюсь,HARD,712
5024,9159,TICKET,Затрудняюсь,HARD,712
5025,9157,TICKET,Затрудняюсь,HARD,712
5026,9154,TICKET,Затрудняюсь,HARD,712
5027,9151,TICKET,Непонятно,OBSCURE,712
5028,9150,TICKET,Затрудняюсь,HARD,712
5029,9149,TICKET,Затрудняюсь,HARD,712
5030,9148,TICKET,Затрудняюсь,HARD,712
5031,9147,TICKET,Затрудняюсь,HARD,712
5032,9146,TICKET,Затрудняюсь,HARD,712
5033,9145,TICKET,Затрудняюсь,HARD,712
5034,9144,TICKET,Непонятно,OBSCURE,712
5035,9142,TICKET,Отложено,WAITING,712
5036,9141,TICKET,Отложено,WAITING,712
5037,9140,TICKET,Непонятно,OBSCURE,712
5038,9139,TICKET,Затрудняюсь,HARD,712
5039,9138,TICKET,Затрудняюсь,HARD,712
5040,9137,TICKET,Затрудняюсь,HARD,712
5041,9136,TICKET,Затрудняюсь,HARD,712
5042,9135,TICKET,Непонятно,OBSCURE,712
5043,9132,TICKET,Отложено,WAITING,712
5044,9131,TICKET,Затрудняюсь,HARD,712
5045,9129,TICKET,Затрудняюсь,HARD,712
5046,9128,TICKET,Затрудняюсь,HARD,712
5047,9125,TICKET,Затрудняюсь,HARD,712
5048,9122,TICKET,Отложено,WAITING,712
5049,9121,TICKET,Непонятно,OBSCURE,712
5050,9119,TICKET,Затрудняюсь,HARD,712
5051,9062,TICKET,Ответил,SOLVED,712
5052,9061,TICKET,Отложено,WAITING,712
5053,9058,TICKET,Затрудняюсь,HARD,712
5054,9057,TICKET,Непонятно,OBSCURE,712
5055,9055,TICKET,Непонятно,OBSCURE,712
5056,9052,TICKET,Непонятно,OBSCURE,712
5057,9050,TICKET,Отложено,WAITING,712
5058,9172,TICKET,Затрудняюсь,HARD,712
5059,9173,TICKET,Ответил,SOLVED,712
5060,9174,TICKET,Ответил,SOLVED,712
5061,9175,TICKET,Затрудняюсь,HARD,712
5062,9176,TICKET,Непонятно,OBSCURE,712
5063,9177,TICKET,Ответил,SOLVED,712
5064,9178,TICKET,Ответил,SOLVED,712
5065,9179,TICKET,Затрудняюсь,HARD,712
5066,9180,TICKET,Отложено,WAITING,712
5067,9181,TICKET,Ответил,SOLVED,712
5068,9182,TICKET,Ответил,SOLVED,712
5069,9183,TICKET,Ответил,SOLVED,43
5070,9184,TICKET,Ответил,SOLVED,43
5071,9185,TICKET,Ответил,SOLVED,43
5072,9186,TICKET,Ответил,SOLVED,43
5074,9214,TICKET,Затрудняюсь,HARD,712
5075,9213,TICKET,Ответил,SOLVED,712
5076,9212,TICKET,Непонятно,OBSCURE,712
5077,9249,TICKET,Отложено,WAITING,712
5078,9266,TICKET,Отложено,WAITING,712
5079,9265,TICKET,Ответил,SOLVED,712
5080,9264,TICKET,Ответил,SOLVED,712
5081,9267,TICKET,Затрудняюсь,HARD,712
5082,9263,TICKET,Ответил,SOLVED,712
5083,9262,TICKET,Ответил,SOLVED,712
5084,9261,TICKET,Украшаем Стаканы в Starbucks | Мини-DIY,WAITING,712
5085,9260,TICKET,Непонятно,OBSCURE,712
5086,9259,TICKET,Непонятно,OBSCURE,712
5087,9258,TICKET,Отложено sims,SOLVED,712
5088,9257,TICKET,Затрудняюсь,HARD,712
5089,9256,TICKET,Затрудняюсь gdm,HARD,712
5090,9255,TICKET,Затрудняюсь,HARD,712
5091,9254,TICKET,Затрудняюсь ГОРОД ПРИЗРАК - НОРИЛЬСК,,
,712,,,,
5092,9253,TICKET,Непонятно,OBSCURE,712
5093,9251,TICKET,Затрудняюсь,HARD,712
5094,9252,TICKET,Ответил,SOLVED,712
5095,9294,TICKET,Ответил,SOLVED,712
5096,9293,TICKET,Ответил,SOLVED,712
5097,9292,TICKET,Ответил,SOLVED,712
5098,9291,TICKET,Ответил,SOLVED,712
5099,9290,TICKET,Затрудняюсь,HARD,712
5100,9289,TICKET,Ответил,SOLVED,712
5101,9288,TICKET,Ответил,SOLVED,712
5102,9287,TICKET,Ответил,SOLVED,712
5103,9286,TICKET,Ответил,SOLVED,712
5104,9285,TICKET,Затрудняюсь,HARD,712
5105,9284,TICKET,Затрудняюсь,HARD,712
5106,9283,TICKET,Отложено,WAITING,712
5107,9282,TICKET,Затрудняюсь,HARD,712
5108,9281,TICKET,Непонятно,OBSCURE,712
5109,9295,TICKET,Ответил,SOLVED,712
5110,9280,TICKET,Затрудняюсь,HARD,712
5111,9279,TICKET,Затрудняюсь,HARD,712
5112,9278,TICKET,Непонятно,OBSCURE,712
5113,9276,TICKET,Ответил,SOLVED,712
5114,9296,TICKET,Ответил,SOLVED,712
5115,9275,TICKET,Затрудняюсь,HARD,712
5116,9272,TICKET,Затрудняюсь,HARD,712
5117,9274,TICKET,Затрудняюсь,HARD,712
5118,9271,TICKET,Ответил,SOLVED,712
5119,9270,TICKET,Ответил,SOLVED,712
5120,9269,TICKET,Непонятно,OBSCURE,712
5121,9315,TICKET,Ответил,SOLVED,712
5122,9314,TICKET,Ответил,SOLVED,712
5123,9313,TICKET,Ответил,SOLVED,712
5124,9312,TICKET,Затрудняюсь,HARD,712
5125,9311,TICKET,Ответил,SOLVED,712
5126,9310,TICKET,Ответил,SOLVED,712
5127,9316,TICKET,Ответил,SOLVED,712
5128,9307,TICKET,Отложено,WAITING,712
5129,9306,TICKET,Ответил,SOLVED,712
5130,9304,TICKET,Затрудняюсь,HARD,712
5131,9301,TICKET,Затрудняюсь,HARD,712
5132,9320,TICKET,Ответил,SOLVED,712
5133,9319,TICKET,Затрудняюсь,HARD,712
5134,9318,TICKET,Затрудняюсь,HARD,712
5135,9317,TICKET,Затрудняюсь,HARD,712
5136,9300,TICKET,Затрудняюсь,HARD,712
5137,9299,TICKET,Затрудняюсь,HARD,712
5138,9297,TICKET,Затрудняюсь,HARD,712
5139,9344,TICKET,Ответил,SOLVED,712
5140,9342,TICKET,Затрудняюсь,HARD,712
5141,9341,TICKET,Отложено,WAITING,712
5142,9340,TICKET,Отложено,WAITING,712
5143,9339,TICKET,Затрудняюсь,HARD,712
5144,9335,TICKET,Непонятно,OBSCURE,712
5145,9333,TICKET,Затрудняюсь,HARD,712
5146,9332,TICKET,Отложено,WAITING,712
5147,9331,TICKET,Затрудняюсь,HARD,712
5148,9330,TICKET,Затрудняюсь,HARD,712
5149,9327,TICKET,Затрудняюсь,HARD,712
5150,9325,TICKET,Затрудняюсь,HARD,712
5151,9345,TICKET,Ответил,SOLVED,712
5152,9346,TICKET,Отложено,WAITING,712
5153,9347,TICKET,Затрудняюсь,HARD,712
5154,9348,TICKET,Затрудняюсь,HARD,712
5155,9349,TICKET,Затрудняюсь,HARD,712
5156,9350,TICKET,Ответил,SOLVED,712
5157,9342,TICKET,Ответил,SOLVED,43
5158,9354,TICKET,Ответил,SOLVED,712
5159,9353,TICKET,Затрудняюсь,HARD,712
5160,9351,TICKET,Ответил типа,SOLVED,712
5161,9355,TICKET,Затрудняюсь,HARD,712
5162,9356,TICKET,Затрудняюсь,HARD,712
5163,9358,TICKET,Затрудняюсь,HARD,712
5164,9357,TICKET,Затрудняюсь,HARD,712
5165,9377,TICKET,Затрудняюсь,HARD,712
5166,9376,TICKET,Затрудняюсь,HARD,712
5167,9372,TICKET,Затрудняюсь,HARD,712
5168,9369,TICKET,Затрудняюсь,HARD,712
5169,9366,TICKET,Ответил,SOLVED,712
5170,9364,TICKET,Затрудняюсь,HARD,712
5171,9362,TICKET,Затрудняюсь,HARD,712
5172,9360,TICKET,Затрудняюсь,HARD,712
5173,9378,TICKET,Ответил,SOLVED,43
5174,9386,TICKET,Затрудняюсь,HARD,712
5175,9381,TICKET,Ответил,SOLVED,43
5176,9387,TICKET,Ответил,SOLVED,712
5177,9382,TICKET,Ответил,SOLVED,43
5178,9385,TICKET,Затрудняюсь,HARD,712
5179,9384,TICKET,Затрудняюсь,HARD,712
5180,9383,TICKET,Затрудняюсь,HARD,712
5181,9388,TICKET,Затрудняюсь,HARD,712
5182,9394,TICKET,Затрудняюсь,HARD,712
5183,9414,TICKET,Ответил,SOLVED,43
5184,9441,TICKET,Затрудняюсь,HARD,712
5185,9436,TICKET,Затрудняюсь,HARD,712
5186,9425,TICKET,Непонятно,OBSCURE,712
5187,9424,TICKET,Отложено,WAITING,712
5188,9422,TICKET,Затрудняюсь,HARD,712
5189,9420,TICKET,Отложено,WAITING,712
5190,9418,TICKET,Ответил,SOLVED,712
5191,9415,TICKET,Ответил,SOLVED,712
5192,9413,TICKET,Затрудняюсь,HARD,712
5193,9412,TICKET,Отложено,WAITING,712
5194,9409,TICKET,Затрудняюсь,HARD,712
5195,9398,TICKET,Затрудняюсь,HARD,712
5196,9399,TICKET,Затрудняюсь,HARD,712
5197,9421,TICKET,Ответил,SOLVED,712
5198,9406,TICKET,Затрудняюсь,HARD,712
5199,9404,TICKET,Отложено,WAITING,712
5200,9403,TICKET,Затрудняюсь,HARD,712
5201,9401,TICKET,Затрудняюсь,HARD,712
5202,9442,TICKET,Затрудняюсь,HARD,712
5203,9443,TICKET,Ответил,SOLVED,712
5204,9444,TICKET,Затрудняюсь,HARD,712
5205,9445,TICKET,Отложено взвешивание,WAITING,712
5206,9446,TICKET,Ответил,SOLVED,712
5207,9419,TICKET,Отложено танцы,WAITING,712
5208,9447,TICKET,Ответил,SOLVED,712
5209,9448,TICKET,Затрудняюсь,HARD,712
